EmployeeID,Vendor,start,end,count
152008654,高铁XXXX高铁,2016-10-24,2016-10-30,6
200001636,易宝XXXX50,2017-01-07,2017-01-13,6
85433369,铁道XXXX道部,2016-12-03,2016-12-04,6
200001988,中国XXXX铁路,2016-10-28,2016-10-29,6
200001987,高铁XXXX高铁,2016-11-04,2016-11-05,6
152019007,星巴XXXX限公,2017-04-05,2017-04-12,6
152019529,神州XXXX技术,2016-11-25,2016-11-26,6
152039659,长春XXXX租车,2016-10-21,2016-10-27,6
152039671,铁道XXXX票务,2016-12-17,2016-12-17,6
152008366,中国XXXX铁路,2017-05-05,2017-05-07,6
152023287,中国XXXX铁路,2017-04-08,2017-04-08,6
152024241,中国XXXX铁路,2016-11-20,2016-11-26,6
152024241,福州XXXX公司,2016-09-02,2016-09-04,6
152047744,上海XXXX克咖,2017-02-23,2017-02-24,6
152047744,上海XXXX公司,2017-02-07,2017-02-08,6
152011289,易宝XXXX50,2016-11-16,2016-11-23,6
152011368,支付XXXX程西,2016-12-21,2016-12-24,6
85434750,湖南XXXX租车,2016-12-09,2016-12-10,6
200000921,中国XXXX铁路,2016-11-12,2016-11-12,6
200000903,北京XXXX公司,2017-03-20,2017-03-27,6
200000428,西安XXXX租车,2017-04-17,2017-04-19,6
152018014,泉州XXXX公司,2016-11-27,2016-11-27,6
85293804,上海XXXX公司,2016-11-03,2016-11-09,6
152019007,星巴XXXX限公,2017-04-02,2017-04-08,6
200000769,高铁XXXX公司,2016-10-22,2016-10-28,6
85285022,中国XXXX铁路,2016-10-19,2016-10-20,6
200001636,易宝XXXX50,2017-03-20,2017-03-27,6
200001636,易宝XXXX50,2017-03-21,2017-03-28,6
200001636,易宝XXXX50,2017-03-22,2017-03-29,6
152028798,出租XXXX公司,2016-10-28,2016-11-03,6
152008046,高铁XXXX高铁,2016-10-16,2016-10-18,6
152008048,支付XXXX路总,2016-10-10,2016-10-15,6
200000084,浙江XXXX租车,2017-04-17,2017-04-17,6
200001576,火车XXXX火车,2016-12-09,2016-12-10,6
152012459,铁道XXXX票务,2016-12-13,2016-12-18,6
152023070,中国XXXX铁路,2016-11-09,2016-11-11,6
152039675,中国XXXX铁路,2017-04-14,2017-04-16,6
200000084,中国XXXX铁路,2017-04-15,2017-04-18,6
200001394,湖南XXXX集团,2016-12-10,2016-12-17,6
200000903,北京XXXX公司,2017-03-07,2017-03-07,6
152039763,出租XXXX租车,2017-01-07,2017-01-07,6
200001393,中国XXXX铁路,2016-12-10,2016-12-11,6
85434143,中国XXXX铁路,2016-11-04,2016-11-06,6
152014133,沈阳XXXX汽车,2016-10-27,2016-10-30,6
152046636,悦达XXXX公司,2017-01-09,2017-01-10,6
152023277,上海XXXX克咖,2017-03-29,2017-04-05,6
152022271,北汽XXXX集团,2016-11-18,2016-11-19,6
200001965,出租XXXX租车,2016-11-19,2016-11-25,6
152035033,北京XXXX公司,2016-11-08,2016-11-08,6
152012459,乐行XXXX公司,2016-12-29,2016-12-29,6
152019003,中国XXXX铁路,2016-11-19,2016-11-19,6
152019017,火车XXXX车票,2016-12-03,2016-12-08,6
200001481,中国XXXX铁路,2016-10-22,2016-10-23,6
152033745,中国XXXX路局,2017-04-21,2017-04-23,6
200001394,湖南XXXX集团,2016-12-16,2016-12-23,6
200001394,湖南XXXX集团,2016-12-17,2016-12-24,6
152033261,厦门XXXX汽车,2016-10-27,2016-10-29,6
85455317,易到XXXX用车,2016-11-05,2016-11-11,6
200001965,出租XXXX租车,2017-04-15,2017-04-18,6
152023467,杭州XXXX公司,2016-12-30,2017-01-01,6
85447536,神州XXXX技术,2017-02-18,2017-02-19,6
85447507,太原XXXX租车,2016-11-24,2016-11-29,6
200000094,无锡XXXX租赁,2016-11-24,2016-11-24,6
152019017,支付XXXX路总,2017-03-24,2017-03-26,6
200000844,韶关XXXX客运,2016-12-16,2016-12-17,6
200000836,中国XXXX铁路,2017-04-08,2017-04-15,6
200000496,重庆XXXX公司,2016-10-29,2016-10-29,6
152035228,东阳XXXX租车,2016-11-04,2016-11-04,6
152012272,中国XXXX铁路,2016-11-06,2016-11-06,6
152035228,金华XXXX租车,2016-11-04,2016-11-11,6
152035078,福州XXXX公司,2016-12-10,2016-12-10,6
152023205,中国XXXX总局,2016-11-19,2016-11-20,6
85435498,哈尔XXXX公司,2016-09-09,2016-09-11,6
152013223,沈阳XXXX路局,2016-12-02,2016-12-03,6
152019003,出租XXXX租车,2016-11-17,2016-11-19,6
415589,上海XXXX克咖,2017-03-29,2017-03-31,6
200000995,支付XXXX路总,2017-04-21,2017-04-25,6
152019017,大连XXXX公司,2016-12-07,2016-12-08,6
152019050,出租XXXX公司,2017-04-17,2017-04-21,6
152019068,上海XXXX公司,2016-09-21,2016-09-24,6
85253751,福建XXXX服务,2016-11-26,2016-12-03,6
152012459,易到XXXX公司,2016-11-10,2016-11-10,6
152030074,津汽XXXX汽车,2016-12-02,2016-12-04,6
152008057,中国XXXX铁路,2016-10-23,2016-10-23,6
152008348,山西XXXX运输,2017-03-17,2017-03-18,6
200001444,中国XXXX公司,2016-12-02,2016-12-03,6
85455317,易到XXXX用车,2016-10-28,2016-11-04,6
200001582,黑龙XXXX发票,2016-11-25,2016-11-27,6
200001568,郑州XXXX汽车,2017-03-17,2017-03-19,6
152033261,上海XXXX公司,2016-12-10,2016-12-10,6
152013223,中国XXXX铁路,2017-02-25,2017-03-04,6
152035033,北京XXXX公司,2016-12-11,2016-12-11,6
152035033,易宝XXXX50,2016-10-04,2016-10-07,6
152013223,中国XXXX铁路,2017-02-24,2017-03-03,6
152012459,易到XXXX易到,2017-04-01,2017-04-01,6
152007938,出租XXXX租车,2016-12-14,2016-12-15,6
200001568,铁道XXXX票务,2016-12-07,2016-12-13,6
152030074,广州XXXX的士,2016-12-18,2016-12-18,6
152023287,神州XXXX公司,2016-10-24,2016-10-24,6
200001300,北京XXXX汽车,2016-12-04,2016-12-04,6
152023277,上海XXXX源汽,2017-04-12,2017-04-12,6
152023287,中国XXXX铁路,2016-11-24,2016-11-28,6
152023467,杭州XXXX公司,2016-10-28,2016-10-29,6
85444759,杭州XXXX行业,2016-12-02,2016-12-03,6
152047393,滴滴XXXX公司,2016-12-15,2016-12-15,6
85433369,铁道XXXX道部,2016-11-11,2016-11-13,6
85455314,中国XXXX铁路,2016-12-23,2016-12-25,6
85455148,中国XXXX总局,2017-03-19,2017-03-19,6
152041555,中国XXXX公司,2016-10-30,2016-11-04,6
152017532,铁道XXXX票务,2016-11-22,2016-11-28,6
200000752,中国XXXX公司,2016-11-02,2016-11-03,6
85293804,上海XXXX公司,2016-11-01,2016-11-07,6
152023287,中国XXXX铁路,2017-02-18,2017-02-25,6
152023467,中国XXXX公司,2016-12-31,2016-12-31,6
200000844,广州XXXX客运,2016-12-16,2016-12-17,6
200000830,高铁XXXX高铁,2016-11-19,2016-11-19,6
200000785,郑州XXXX公司,2017-03-13,2017-03-19,6
152040676,易宝XXXX50,2016-12-05,2016-12-12,6
85314092,上海XXXX克咖,2017-02-22,2017-02-27,6
152023287,中国XXXX铁路,2017-03-17,2017-03-18,6
152023277,上海XXXX克咖,2017-03-16,2017-03-22,6
200001959,上海XXXX克咖,2017-03-13,2017-03-17,6
152046898,神州XXXX公司,2017-01-04,2017-01-04,6
152018915,上海XXXX克咖,2017-04-06,2017-04-13,6
85314092,上海XXXX克咖,2017-03-13,2017-03-19,6
85314092,上海XXXX克咖,2017-03-15,2017-03-21,6
152018993,中国XXXX铁路,2017-04-15,2017-04-18,6
152019003,中国XXXX铁路,2016-11-10,2016-11-17,6
152040681,郑州XXXX饮店,2016-11-13,2016-11-16,6
152040681,郑州XXXX路店,2016-11-02,2016-11-06,6
200001965,出租XXXX租车,2016-10-27,2016-10-29,6
152023277,上海XXXX克咖,2016-11-07,2016-11-13,6
152046898,高铁XXXX高铁,2017-03-18,2017-03-19,6
152011872,易宝XXXX50,2017-02-18,2017-02-23,6
85439148,中国XXXX公司,2016-10-22,2016-10-22,6
85436836,南昌XXXX公司,2016-11-17,2016-11-19,6
152023277,上海XXXX克咖,2017-03-19,2017-03-25,6
152023277,上海XXXX克咖,2017-03-25,2017-04-01,6
200000859,揭阳XXXX公司,2016-11-10,2016-11-13,6
200000859,揭阳XXXX公司,2016-11-11,2016-11-18,6
200000859,揭阳XXXX公司,2016-11-12,2016-11-19,6
200000859,揭阳XXXX公司,2016-11-20,2016-11-27,6
152040123,东莞XXXX食店,2016-12-02,2016-12-06,6
152023087,出租XXXX租车,2016-12-23,2016-12-25,6
152023226,出租XXXX租车,2017-03-25,2017-03-26,6
152023226,出租XXXX租车,2016-10-14,2016-10-14,6
105004319,天津XXXX发票,2016-11-24,2016-11-29,6
200000127,神州XXXX专车,2016-11-12,2016-11-13,6
200000353,出租XXXX租车,2016-12-16,2016-12-23,6
200001547,上海XXXX公司,2016-11-19,2016-11-20,6
200001538,济宁XXXX公司,2016-11-13,2016-11-20,6
152031010,江苏XXXX租车,2016-11-11,2016-11-11,6
152007967,沈阳XXXX路局,2016-11-25,2016-11-27,6
85999128,出租XXXX租车,2016-09-10,2016-09-11,6
152032856,中国XXXX铁路,2016-11-26,2016-11-27,6
105004319,天津XXXX发票,2016-12-02,2016-12-04,6
92013203,中国XXXX铁道,2017-04-15,2017-04-17,6
85999128,火车XXXX火车,2016-09-10,2016-09-10,6
105004319,支付XXXX路总,2017-02-21,2017-02-24,6
92009795,中国XXXX铁路,2016-11-06,2016-11-06,6
200001555,北京XXXX出租,2017-04-15,2017-04-18,6
105004319,天津XXXX发票,2016-11-19,2016-11-25,6
152023277,上海XXXX克咖,2017-03-24,2017-03-31,6
152023277,上海XXXX克咖,2016-11-18,2016-11-25,6
152023277,上海XXXX克咖,2016-11-21,2016-11-26,6
152023277,上海XXXX克咖,2016-11-23,2016-11-29,6
152032536,中国XXXX公司,2016-12-03,2016-12-03,6
200001538,中国XXXX铁路,2016-11-18,2016-11-20,6
200001499,中国XXXX铁路,2016-10-28,2016-10-29,6
200001538,中国XXXX铁路,2016-11-04,2016-11-06,6
200000785,中国XXXX公司,2016-12-03,2016-12-05,6
152040848,北京XXXX租车,2017-03-31,2017-04-01,6
152018722,支付XXXX路总,2016-11-08,2016-11-08,6
152040842,中国XXXX铁路,2017-03-25,2017-03-26,6
152031010,北京XXXX租车,2017-04-08,2017-04-13,6
152018722,支付XXXX程西,2017-01-04,2017-01-07,6
152023277,上海XXXX克咖,2017-04-24,2017-04-30,6
152023277,上海XXXX克咖,2017-03-22,2017-03-29,6
152037437,中国XXXX铁路,2017-04-15,2017-04-22,6
200002205,中国XXXX铁路,2017-04-08,2017-04-08,6
85450945,高铁XXXX高铁,2016-12-16,2016-12-17,6
152010573,中国XXXX铁路,2017-03-19,2017-03-19,6
152026968,上海XXXX克咖,2017-04-11,2017-04-15,6
85449315,陕西XXXX租车,2016-10-28,2016-10-30,6
152051875,出租XXXX公司,2017-04-15,2017-04-19,6
152026968,上海XXXX克咖,2016-11-16,2016-11-22,6
152034703,广西XXXX公司,2017-03-18,2017-03-25,6
152026968,上海XXXX克咖,2016-11-22,2016-11-28,6
152026968,上海XXXX克咖,2016-12-02,2016-12-08,6
152021030,北汽XXXX北汽,2016-09-22,2016-09-24,6
200002205,中国XXXX铁路,2017-03-17,2017-03-18,6
152034703,中国XXXX道部,2017-03-25,2017-03-26,6
200001698,中国XXXX铁路,2016-11-04,2016-11-05,6
200001258,北京XXXX租车,2017-03-27,2017-03-29,6
152030074,高铁XXXX高铁,2016-12-09,2016-12-11,6
152018710,中国XXXX铁路,2016-10-20,2016-10-22,6
152040848,北京XXXX租车,2017-04-14,2017-04-18,6
152018143,车站XXXX车站,2016-12-03,2016-12-09,6
200000245,湖南XXXX行业,2016-11-05,2016-11-06,6
152038482,星巴XXXX巴克,2017-02-21,2017-02-28,6
152037437,台州XXXX公司,2016-12-16,2016-12-18,6
200001734,易到XXXX公司,2017-02-16,2017-02-19,6
85456834,中国XXXX铁路,2016-10-16,2016-10-19,6
152007946,易宝XXXX50,2017-01-15,2017-01-20,6
200000127,中国XXXX铁路,2017-03-04,2017-03-04,6
200000335,福建XXXX公司,2016-11-27,2016-11-27,6
85999122,柳州XXXX公司,2016-11-25,2016-11-26,6
152007351,易宝XXXX50,2017-04-09,2017-04-14,6
152007351,易宝XXXX50,2017-04-10,2017-04-17,6
152007601,哈尔XXXX路局,2016-11-18,2016-11-23,6
152007946,易宝XXXX50,2017-03-23,2017-03-30,5
85999128,火车XXXX火车,2016-09-10,2016-09-10,5
152007564,中国XXXX铁路,2016-11-19,2016-11-19,5
85999185,吉林XXXX运业,2016-10-27,2016-11-03,5
85999185,吉林XXXX运业,2016-10-28,2016-11-04,5
85999128,出租XXXX租车,2016-09-10,2016-09-11,5
200000385,莆田XXXX中心,2016-10-20,2016-10-23,5
152018014,泉州XXXX公司,2016-11-27,2016-11-27,5
200000127,乐行XXXX公司,2017-03-17,2017-03-18,5
152007601,哈尔XXXX路局,2016-11-19,2016-11-23,5
152007967,沈阳XXXX路局,2016-11-26,2016-11-27,5
152007946,易宝XXXX50,2017-04-17,2017-04-24,5
85457346,中国XXXX铁路,2016-12-08,2016-12-09,5
85456834,中国XXXX铁路,2016-10-17,2016-10-19,5
85455317,易到XXXX用车,2016-10-30,2016-11-05,5
152007946,易宝XXXX50,2017-02-20,2017-02-27,5
152018722,支付XXXX路总,2016-11-08,2016-11-08,5
85340317,中国XXXX铁路,2016-12-06,2016-12-07,5
85314092,上海XXXX克咖,2017-02-04,2017-02-10,5
85314092,上海XXXX克咖,2017-02-08,2017-02-14,5
152031010,北京XXXX租车,2017-01-08,2017-01-08,5
200001568,郑州XXXX汽车,2016-10-15,2016-10-16,5
152031010,北京XXXX租车,2017-04-08,2017-04-13,5
200000127,中国XXXX铁路,2017-03-25,2017-03-26,5
200000836,中国XXXX铁路,2016-11-12,2016-11-19,5
200000785,中国XXXX公司,2016-12-03,2016-12-05,5
152040848,北京XXXX租车,2017-03-31,2017-04-01,5
200000785,郑州XXXX公司,2016-12-03,2016-12-05,5
200000785,郑州XXXX公司,2017-02-17,2017-02-18,5
152040842,中国XXXX铁路,2017-03-25,2017-03-26,5
152040848,北京XXXX租车,2016-12-23,2016-12-23,5
152040848,北京XXXX租车,2017-02-11,2017-02-12,5
152023277,上海XXXX克咖,2016-12-08,2016-12-15,5
152023277,上海XXXX克咖,2016-11-24,2016-11-29,5
152023277,上海XXXX克咖,2016-11-25,2016-12-02,5
152023277,上海XXXX克咖,2017-03-21,2017-03-28,5
152023226,出租XXXX租车,2016-10-14,2016-10-14,5
152011872,易宝XXXX50,2017-01-04,2017-01-11,5
152011872,易宝XXXX50,2017-01-05,2017-01-12,5
152011872,易宝XXXX50,2017-01-07,2017-01-13,5
200000484,郑州XXXX公司,2016-12-16,2016-12-17,5
152047393,广铁XXXX集团,2016-12-15,2016-12-15,5
200001958,易宝XXXX50,2017-02-21,2017-02-27,5
200001921,烟台XXXX服务,2017-04-22,2017-04-22,5
152023277,上海XXXX克咖,2016-12-20,2016-12-24,5
152023277,上海XXXX克咖,2016-12-21,2016-12-28,5
152023277,上海XXXX克咖,2016-12-06,2016-12-13,5
152023277,上海XXXX克咖,2016-12-07,2016-12-14,5
152012163,铁道XXXX道部,2017-02-18,2017-02-19,5
152023277,上海XXXX克咖,2016-12-30,2017-01-06,5
152023277,上海XXXX克咖,2017-02-10,2017-02-16,5
200001959,上海XXXX克咖,2016-12-20,2016-12-23,5
85446853,火车XXXX火车,2016-11-11,2016-11-13,5
152047744,上海XXXX公司,2017-02-07,2017-02-08,5
152011617,微信XXXX巴克,2016-12-28,2016-12-29,5
200000486,支付XXXX路总,2017-02-24,2017-02-24,5
152023277,上海XXXX克咖,2017-02-16,2017-02-23,5
152023277,上海XXXX克咖,2017-04-04,2017-04-09,5
152023277,上海XXXX克咖,2017-02-15,2017-02-21,5
152011617,微信XXXX巴克,2017-02-27,2017-03-06,5
152011497,中国XXXX总局,2016-12-16,2016-12-18,5
152011749,中国XXXX铁路,2017-04-15,2017-04-18,5
152012163,出租XXXX租车,2017-02-17,2017-02-19,5
152011947,中国XXXX高铁,2017-04-27,2017-04-27,5
152012459,易到XXXX公司,2016-11-10,2016-11-10,5
152013223,中国XXXX铁路,2017-02-24,2017-03-03,5
152013223,中国XXXX铁路,2017-03-03,2017-03-04,5
200001965,出租XXXX租车,2017-04-15,2017-04-18,5
152035033,易宝XXXX50,2016-10-04,2016-10-07,5
152022393,上海XXXX克咖,2017-03-13,2017-03-20,5
152035033,北京XXXX公司,2016-12-11,2016-12-11,5
152023226,出租XXXX租车,2017-03-25,2017-03-26,5
152011497,中国XXXX总局,2016-11-19,2016-11-26,5
85447507,太原XXXX租车,2016-11-26,2016-11-29,5
85439148,中国XXXX公司,2016-10-22,2016-10-22,5
152011617,微信XXXX巴克,2017-03-01,2017-03-07,5
152011617,微信XXXX巴克,2017-03-02,2017-03-09,5
85444057,汕头XXXX公司,2016-09-23,2016-09-26,5
85444759,杭州XXXX行业,2016-12-02,2016-12-03,5
152012459,铁道XXXX票务,2016-12-13,2016-12-18,5
85435481,江西XXXX出租,2016-10-20,2016-10-27,5
85435481,江西XXXX出租,2016-10-22,2016-10-29,5
200001935,易宝XXXX50,2016-12-12,2016-12-19,5
200001959,上海XXXX克咖,2017-03-13,2017-03-17,5
152023277,上海XXXX克咖,2017-03-20,2017-03-25,5
152023287,中国XXXX铁路,2017-03-17,2017-03-18,5
152047393,滴滴XXXX公司,2016-12-15,2016-12-15,5
200000473,神州XXXX专车,2017-04-19,2017-04-26,5
152011872,易宝XXXX50,2017-01-10,2017-01-15,5
85436836,南昌XXXX公司,2016-11-17,2016-11-19,5
152011872,易宝XXXX50,2017-02-20,2017-02-23,5
152011872,易宝XXXX50,2016-11-21,2016-11-28,5
152046898,高铁XXXX高铁,2017-03-18,2017-03-19,5
85434750,湖南XXXX租车,2016-12-09,2016-12-10,5
85434750,湖南XXXX租车,2016-12-02,2016-12-09,5
152046898,神州XXXX公司,2017-01-04,2017-01-04,5
152023287,神州XXXX公司,2016-10-24,2016-10-24,5
152022322,铁总XXXX铁总,2016-11-11,2016-11-12,5
152022271,北汽XXXX集团,2016-11-18,2016-11-19,5
152023070,中国XXXX铁路,2016-11-09,2016-11-11,5
152023087,出租XXXX租车,2016-12-24,2016-12-25,5
152012459,乐行XXXX公司,2016-12-29,2016-12-29,5
152012459,易到XXXX易到,2017-04-01,2017-04-01,5
152012272,中国XXXX铁路,2017-03-19,2017-03-25,5
152023287,中国XXXX铁路,2016-11-24,2016-11-28,5
200001300,北京XXXX汽车,2016-12-04,2016-12-04,5
152023277,上海XXXX源汽,2017-04-12,2017-04-12,5
152023467,杭州XXXX公司,2016-10-28,2016-10-29,5
152023287,中国XXXX铁路,2017-02-18,2017-02-25,5
152023287,中国XXXX铁路,2017-04-08,2017-04-08,5
200001917,高铁XXXX高铁,2017-02-24,2017-02-26,5
152023467,中国XXXX公司,2016-12-31,2016-12-31,5
152035078,福州XXXX公司,2016-12-10,2016-12-10,5
200001965,出租XXXX租车,2016-10-27,2016-10-29,5
200000494,北京XXXX公司,2017-03-05,2017-03-12,5
152012272,中国XXXX铁路,2016-11-06,2016-11-06,5
85435498,哈尔XXXX公司,2016-09-09,2016-09-11,5
85435481,江西XXXX出租,2016-10-16,2016-10-22,5
152013223,沈阳XXXX路局,2016-10-22,2016-10-23,5
152013223,沈阳XXXX路局,2016-12-02,2016-12-03,5
152023266,神州XXXX公司,2017-02-17,2017-02-19,5
152023205,中国XXXX总局,2016-11-20,2016-11-20,5
200000496,重庆XXXX公司,2016-10-29,2016-10-29,5
152046636,悦达XXXX公司,2017-01-09,2017-01-10,5
152046263,中国XXXX路局,2017-03-25,2017-03-31,5
152035033,北京XXXX公司,2016-11-08,2016-11-08,5
152035228,金华XXXX租车,2016-11-04,2016-11-11,5
152035078,浙江XXXX行业,2016-12-02,2016-12-04,5
85434143,中国XXXX铁路,2016-11-04,2016-11-06,5
85428276,中国XXXX铁路,2017-04-08,2017-04-08,5
152013576,中国XXXX铁路,2016-10-23,2016-10-23,5
152014133,沈阳XXXX汽车,2016-10-27,2016-10-30,5
85427635,中国XXXX铁路,2016-11-13,2016-11-20,5
152047533,中国XXXX铁路,2017-03-19,2017-03-20,5
152047744,上海XXXX克咖,2017-02-13,2017-02-20,5
200001913,天津XXXX租车,2017-04-15,2017-04-17,5
152022393,上海XXXX克咖,2016-11-09,2016-11-15,5
200001987,高铁XXXX高铁,2016-11-04,2016-11-05,5
152046357,中国XXXX高铁,2017-03-09,2017-03-16,5
152046357,中国XXXX高铁,2017-03-10,2017-03-17,5
152046708,上海XXXX克咖,2017-02-24,2017-03-03,5
85433369,铁道XXXX道部,2016-11-11,2016-11-13,5
85433369,铁道XXXX道部,2016-11-12,2016-11-19,5
85433369,铁道XXXX道部,2016-12-03,2016-12-04,5
152023562,北京XXXX饮管,2017-04-22,2017-04-25,5
200001913,易宝XXXX50,2017-02-11,2017-02-18,5
152011289,易宝XXXX50,2016-11-17,2016-11-23,5
85447536,神州XXXX技术,2017-02-18,2017-02-19,5
85447536,铁道XXXX道部,2016-12-08,2016-12-15,5
152011368,支付XXXX程西,2016-12-21,2016-12-24,5
152047744,上海XXXX克咖,2017-02-23,2017-02-24,5
152022393,上海XXXX克咖,2016-11-07,2016-11-14,5
152024241,中国XXXX铁路,2016-11-25,2016-11-26,5
152023467,杭州XXXX公司,2016-12-30,2017-01-01,5
200001882,出租XXXX公司,2017-05-06,2017-05-07,5
200001880,滴滴XXXX出行,2016-12-24,2016-12-24,5
200001880,滴滴XXXX滴滴,2017-02-17,2017-02-19,5
152024089,中国XXXX铁路,2016-11-11,2016-11-18,5
152023753,中国XXXX铁路,2017-04-15,2017-04-22,5
152023753,中国XXXX高铁,2016-12-02,2016-12-03,5
200001987,高铁XXXX高铁,2016-12-02,2016-12-03,5
152035228,东阳XXXX租车,2016-11-04,2016-11-04,5
200001965,出租XXXX租车,2016-11-19,2016-11-25,5
152022202,武汉XXXX租车,2016-12-18,2016-12-18,5
152035578,陕西XXXX租车,2016-11-18,2016-11-25,5
152035578,陕西XXXX租车,2016-11-20,2016-11-26,5
152035228,高铁XXXX高铁,2016-12-03,2016-12-04,5
200001300,北京XXXX汽车,2016-11-19,2016-11-26,5
152022281,上海XXXX克咖,2016-12-08,2016-12-15,5
200002018,滴滴XXXX公司,2017-02-25,2017-02-25,5
200002035,中国XXXX铁路,2017-04-25,2017-04-25,5
200002035,中国XXXX铁路,2017-04-15,2017-04-18,5
200001993,中国XXXX铁路,2017-02-25,2017-02-26,5
152022274,高铁XXXX高铁,2017-04-14,2017-04-15,5
152022271,北汽XXXX集团,2016-12-09,2016-12-10,5
200001988,神州XXXX建）,2016-10-28,2016-10-29,5
152035033,中国XXXX公司,2016-09-22,2016-09-26,5
152035033,东单XXXX39,2017-03-21,2017-03-28,5
152035033,东单XXXX39,2017-03-22,2017-03-29,5
152035033,东单XXXX39,2017-04-17,2017-04-20,5
200001317,微信XXXX大众,2017-01-10,2017-01-14,5
200001988,中国XXXX铁路,2016-10-28,2016-10-29,5
152022320,济南XXXX公司,2016-11-18,2016-11-20,5
152022281,上海XXXX克咖,2016-12-02,2016-12-09,5
200001915,易宝XXXX50,2017-01-09,2017-01-15,5
200001917,山东XXXX高铁,2017-04-15,2017-04-16,5
152023753,中国XXXX铁路,2017-04-14,2017-04-21,5
152023562,中国XXXX铁路,2016-11-19,2016-11-25,5
200001817,滨州XXXX中心,2016-11-18,2016-11-20,5
152035033,东单XXXX39,2017-04-26,2017-05-03,5
152035033,东单XXXX39,2017-04-28,2017-05-05,5
152035033,东单XXXX39,2017-05-02,2017-05-09,5
200001808,铁道XXXX道部,2017-04-07,2017-04-08,5
200002053,深圳XXXX公司,2016-09-10,2016-09-11,5
152022179,易宝XXXX50,2016-12-16,2016-12-22,5
152022179,北京XXXX息技,2017-03-03,2017-03-10,5
152022269,中国XXXX铁路,2016-12-17,2016-12-20,5
200000496,重庆XXXX公司,2016-11-12,2016-11-12,5
85430788,易宝XXXX50,2017-01-08,2017-01-15,5
85426158,火车XXXX车站,2016-11-24,2016-11-27,5
200001867,易宝XXXX50,2016-12-14,2016-12-19,5
200000467,上海XXXX克咖,2016-11-28,2016-12-05,5
152049253,广州XXXX公司,2017-03-06,2017-03-13,5
152049253,广州XXXX公司,2017-03-07,2017-03-14,5
152011176,的士XXXX的士,2016-12-09,2016-12-11,5
152011497,中国XXXX总局,2016-11-13,2016-11-19,5
85447536,铁道XXXX道部,2016-12-15,2016-12-17,5
200001867,易宝XXXX50,2016-12-16,2016-12-22,5
200001300,北京XXXX汽车,2016-11-17,2016-11-19,5
152035033,东单XXXX39,2016-11-02,2016-11-09,5
152035033,东单XXXX39,2016-11-04,2016-11-10,5
152035033,东单XXXX39,2017-03-16,2017-03-23,5
152035033,东单XXXX39,2017-03-20,2017-03-27,5
152035033,东单XXXX39,2017-02-28,2017-03-07,5
200001321,中国XXXX铁路,2016-09-23,2016-09-24,5
152035033,东单XXXX39,2017-03-02,2017-03-09,5
152035645,中国XXXX铁路,2016-11-05,2016-11-12,5
152035645,中国XXXX铁路,2016-11-10,2016-11-17,5
200001300,北京XXXX汽车,2016-11-09,2016-11-12,5
152013519,上海XXXX克咖,2017-03-13,2017-03-17,5
85433309,支付XXXX路总,2017-02-12,2017-02-15,5
152013454,中国XXXX铁路,2016-12-18,2016-12-18,5
152045764,哈尔XXXX路局,2017-03-03,2017-03-04,5
152014133,沈阳XXXX租车,2016-12-03,2016-12-04,5
85425631,安阳XXXX公司,2016-11-24,2016-11-26,5
85425628,神州XXXX信息,2017-05-05,2017-05-07,5
200002053,支付XXXX路总,2016-11-15,2016-11-18,5
152034925,中国XXXX铁路,2017-02-24,2017-02-25,5
200001327,中国XXXX铁路,2016-10-15,2016-10-16,5
152034930,广州XXXX发票,2016-11-11,2016-11-11,5
152034925,吉林XXXX租车,2017-02-24,2017-02-25,5
152011176,动车XXXX动车,2016-11-26,2016-11-27,5
152035691,神州XXXX专车,2017-02-23,2017-02-23,5
152022088,上海XXXX克咖,2016-12-12,2016-12-19,5
152022088,上海XXXX克咖,2016-12-15,2016-12-20,5
152022202,中国XXXX铁路,2016-12-18,2016-12-19,5
200002053,广州XXXX公司,2016-11-20,2016-11-22,5
152046263,中国XXXX路局,2016-12-18,2016-12-23,5
152014163,北京XXXX租车,2017-02-26,2017-02-26,5
85419611,支付XXXX素杰,2016-12-27,2016-12-27,5
152024680,沈阳XXXX路局,2016-12-01,2016-12-04,5
200001811,易宝XXXX50,2016-11-24,2016-11-26,5
200001804,易宝XXXX50,2016-12-08,2016-12-15,5
200001807,中国XXXX铁路,2017-03-04,2017-03-05,5
152024516,郑州XXXX汽车,2016-10-23,2016-10-30,5
152024516,郑州XXXX租车,2017-03-17,2017-03-18,5
152024652,广州XXXX公司,2016-10-19,2016-10-22,5
152024516,郑州XXXX汽车,2016-10-22,2016-10-27,5
85426158,火车XXXX车站,2017-03-03,2017-03-05,5
152024241,福州XXXX公司,2016-09-17,2016-09-24,5
152024241,福州XXXX公司,2016-09-21,2016-09-25,5
200001820,中国XXXX铁路,2016-11-13,2016-11-19,5
152024241,福州XXXX公司,2016-09-02,2016-09-04,5
152024680,沈阳XXXX路局,2016-11-18,2016-11-20,5
200001804,上海XXXX克咖,2017-01-12,2017-01-17,5
152024812,中国XXXX公司,2016-11-05,2016-11-05,5
152044778,易宝XXXX50,2017-02-22,2017-02-28,5
152044778,易宝XXXX50,2017-02-17,2017-02-24,5
152035645,中国XXXX铁路,2016-11-12,2016-11-19,5
152036642,易宝XXXX50,2017-03-20,2017-03-25,5
152035680,中国XXXX铁路,2016-12-02,2016-12-03,5
