CUSTOMER_CODE,DELIVERY_CODE,total_amount,order_date,z
C02374000,LG1608059908,253300.0,2016-10-10,3.0190117177480564
C02410000,LG1705015563,463486.0,,5.2989037494111
C02411000,LG1611018340,185160.0,2016-12-01,4.097458499874809
C02412000,LG1601018277,513000.0,2016-03-14,5.133783136270216
C02412000,LG1704029944,461400.0,2017-04-28,4.563320773891781
C02412000,LG1704049988,337480.0,2017-05-17,3.193326666412409
C02435000,LG1603044812,458105.3,2016-06-06,3.736168321313749
C02462000,LG1601026542,243981.0,2016-02-18,4.122910204795195
C02463000,LG1612025400,186468.0,2017-04-14,3.177208412716521
C02466000,LG1602002000,563590.0,2016-09-22,3.229747267651185
C02466000,LG1702044111,632382.0,2017-04-06,3.7175505691536888
C02483000,LG1601012100,180590.0,2016-03-31,5.035679792903425
C02483000,LG1603010363,123650.0,2016-05-21,3.165043290217154
C02484000,LG1601014216,256855.0,2016-01-23,4.154425341284557
C02505000,LG1601022708,621750.0,2016-04-12,5.743147492709998
C02505000,LG1601022709,689400.0,2016-04-12,6.455377563804653
C02505000,LG1601022719,463486.0,2016-04-12,4.076918668294263
C02505000,LG1601022743,624220.0,2016-04-12,5.769152049629493
C02505000,LG1601022755,602884.0,2016-04-12,5.544523213016402
C02505000,LG1602006343,475310.0,2016-03-30,4.201403640365559
C02505000,LG1603070658,400982.0,2016-04-29,3.418866512142004
C02505000,LG1603076672,885800.0,2016-04-29,8.523108324528826
C02505000,LG1605025878,455810.0,2016-07-16,3.996104506790603
C02505000,LG1606050926,515620.0,2016-08-17,4.62579379802743
C02505000,LG1612037446,418700.0,2017-04-27,3.6054044633564177
C02505000,LG1703048213,527500.0,2017-04-14,4.750868347097711
C02505000,LG1705020898,401582.0,,3.425183408559695
C02506000,LG1608036416,510000.0,2016-11-11,3.6872170040035477
C02506000,LG1609048750,629000.0,2016-11-02,4.781104985905413
C02506000,LG1609050107,555000.0,2016-11-02,4.100872123210135
C02506000,LG1610024545,-307100.0,2016-11-02,-3.8238407271898542
C02506000,LG1701017738,582400.0,2017-03-09,4.352742129127035
C02506000,LG1702015311,448000.0,2017-05-03,3.117292173096693
C02506000,LG1703048274,448000.0,2017-05-15,3.117292173096693
C02506000,LG1705009453,-224000.0,2017-05-15,-3.0599576070550216
C02506000,LG1705009503,-224000.0,2017-05-15,-3.0599576070550216
C02513000,LG1609068618,295720.0,2017-03-15,3.7868915768332756
C02523000,LG1702049344,277986.0,2017-05-05,3.9704808059521817
C02537000,LG1609006061,130793.5,2016-12-01,3.0618657765797743
C02537000,LG1705012587,185032.0,,4.70538615658747
C02555000,LG1512065235,110036.0,2016-03-22,3.655571709820246
C02579000,LG1601011473,208650.0,2016-01-31,3.038379785768143
C02579000,LG1604066871,245660.0,2016-10-13,3.7512369806642383
C02579000,LG1607049228,324150.0,2016-11-01,5.263048956546284
C02581000,LG1608040657,263900.0,2016-09-12,4.247678245846704
C02584000,LG1608061260,482150.0,2016-10-21,4.754601330006828
C02584000,LG1701010956,377940.0,2017-04-17,3.530944026896259
C02598000,LG1603030039,615250.0,2016-05-18,4.490938486777232
C02601000,LG1602039772,472560.0,2016-12-06,4.4967419831146005
C02604000,LG1609027351,357400.0,2017-01-23,5.285286006826879
C02604000,LG1609032444,308030.0,2017-01-23,4.400320348999867
C02620000,LG1604069180,380900.0,2016-06-14,3.2546568753331937
C02623000,LG1703055987,40610.0,,3.2254978731462094
C02627000,LG1603076550,789800.0,2016-05-10,6.033890538611209
C02627000,LG1606007347,462050.0,2016-08-23,3.350214095976801
C02627000,LG1606037493,464300.0,2016-08-23,3.368637504049806
C02627000,LG1606064498,558400.0,2016-08-23,4.139145370569708
C02627000,LG1606064504,524300.0,2016-08-23,3.859928385996609
C02627000,LG1606064506,600000.0,2016-08-23,4.479773715386157
C02627000,LG1607040613,-330000.0,2016-08-23,-3.1352349547892824
C02627000,LG1608024435,-558400.0,2016-08-23,-5.005415578733445
C02627000,LG1608024436,-382200.0,2016-08-23,-3.5626580220830006
C02627000,LG1608024437,-524300.0,2016-08-23,-4.726198594160346
C02627000,LG1608024439,-600000.0,2016-08-23,-5.346043923549895
C02627000,LG1705014807,532800.0,,3.929527927605739
C02630000,LG1601015786,282000.0,2016-01-29,3.3594593191734097
C02630000,LG1601023638,354560.0,2016-01-29,4.445244953035172
C02630000,LG1602000678,461150.0,2016-02-29,6.040254472237561
C02630000,LG1606042518,271440.0,2016-07-29,3.2014398002431417
C02630000,LG1607064652,476800.0,2016-08-29,6.274440596409785
C02630000,LG1607064653,414220.0,2016-08-29,5.337995379112802
C02630000,LG1608051706,283200.0,2016-10-13,3.3774160826882125
C02630000,LG1701018963,288950.0,2017-02-07,3.463458907863311
C02632000,LG1606047667,209750.0,2016-07-05,3.0929084537406064
C02633000,LG1702031173,-89500.0,2017-04-02,-3.013425044539427
C02636000,LG1704046157,-223160.0,,-3.579567265783126
C02643000,LG1604015415,593880.0,2016-04-14,4.599210979091144
C02646000,LG1601025909,473700.0,2016-03-31,3.2884706502678203
C02646000,LG1604034806,522600.0,2016-04-29,3.715463942425322
C02646000,LG1608044695,493340.0,2016-08-31,3.459966524664003
C02646000,LG1609013243,502380.0,2016-09-22,3.53890352591357
C02646000,LG1611062287,496480.0,2016-12-29,3.4873849078413968
C02646000,LG1612054659,487800.0,2017-02-22,3.411591415491149
C02652000,LG1601025136,295030.0,2016-04-29,3.022952002506906
C02660000,LG1610045381,204950.0,2016-11-25,3.251553027493708
C02660000,LG1701041535,222332.0,2017-04-04,3.5916072189708568
C02660000,LG1704005399,208800.0,,3.326872820221071
C02660000,LG1705018193,290950.0,,4.934021124780258
C02661000,LG1609052931,208363.0,2016-11-04,3.4118159996432773
C02680000,LG1607034219,84000.0,2016-10-18,3.738977246324004
C02682000,LG1607058045,525530.0,2016-08-11,3.1661261478404215
C02682000,LG1608065183,651030.0,2016-09-23,4.122552744560397
C02682000,LG1611036414,615290.0,2016-11-28,3.850180740044286
C02682000,LG1612067468,515400.0,2017-03-20,3.0889261364876455
C04683000,LG1607062796,223000.0,2016-08-25,3.064836274034511
C04706000,LG1603073723,354732.0,2016-05-06,4.8006944427111415
C04706000,LG1606054382,361600.0,2016-07-05,4.905751670900141
C04717000,LG1606029294,103500.0,2016-07-14,3.0629054677425853
C04717000,LG1704013756,107900.0,2017-05-13,3.2331203093484713
C04717000,LG1704013759,107900.0,2017-05-13,3.2331203093484713
C04721000,LG1702032600,292400.0,2017-05-05,3.485041166834361
C04724000,LG1609025307,715900.0,2016-09-22,4.727897506889177
C04724000,LG1612046457,591400.0,2017-01-18,3.7677582754700487
C04724000,LG1612046516,519840.0,2017-01-18,3.2158902963507487
C04730000,LG1702035012,432630.0,2017-05-05,4.058659577001982
C04733000,LG1604063431,20979.0,2016-04-28,3.2930863499943537
C04733000,LG1604063509,65934.0,2016-05-09,11.996206411026362
C04733000,LG1604063589,44955.0,2016-04-28,7.934750382544759
C04733000,LG1604063625,47952.0,2016-04-28,8.514958386613559
C04733000,LG1604063647,29970.0,2016-04-28,5.033710362200756
C04733000,LG1604063674,29970.0,2016-04-28,5.033710362200756
C04733000,LG1604063780,29970.0,2016-04-28,5.033710362200756
C04733000,LG1604063800,29970.0,2016-05-09,5.033710362200756
C04733000,LG1604063816,59940.0,2016-05-09,10.835790402888762
C04733000,LG1604063820,26973.0,2016-05-09,4.453502358131955
C04737000,LG1607060186,353450.0,2016-09-23,4.169780531975482
C04737000,LG1607060188,330000.0,2016-11-01,3.827337703721625
C04739000,LG1605064712,810170.0,2016-07-22,4.112838524505612
C04739000,LG1605068009,1330000.0,2016-07-22,7.098459762460091
C04739000,LG1605068044,721600.0,2016-07-22,3.604140540461543
C04739000,LG1605068048,753500.0,2016-07-22,3.787356817880599
C04739000,LG1605068050,631390.0,2016-07-22,3.0860232869827646
C04739000,LG1605068058,753500.0,2016-07-22,3.787356817880599
C04739000,LG1605068059,631390.0,2016-07-22,3.0860232869827646
C04739000,LG1606064679,639790.0,2016-08-25,3.134268325550792
C04739000,LG1606064682,618000.0,2016-09-02,3.0091183981225402
C04739000,LG1607008411,-1250200.0,2016-07-22,-7.7208079176856215
C04739000,LG1607036067,-441600.0,2016-07-22,-3.0766486098157575
C04739000,LG1607036413,-631390.0,2016-07-22,-4.166699308604555
C04739000,LG1607037147,-721600.0,2016-07-22,-4.684816562083333
C04739000,LG1607037149,-753500.0,2016-07-22,-4.868032839502389
C04739000,LG1607037153,-631390.0,2016-07-22,-4.166699308604555
C04739000,LG1607037155,-753500.0,2016-07-22,-4.868032839502389
C04739000,LG1607037394,-462000.0,2016-07-22,-3.193815132052395
C04739000,LG1607037395,-478950.0,2016-07-22,-3.291166727734307
C04739000,LG1607064428,618000.0,2016-08-25,3.0091183981225402
C04739000,LG1607064430,618000.0,2016-08-25,3.0091183981225402
C04739000,LG1607064433,618000.0,2016-08-25,3.0091183981225402
C04739000,LG1608023366,-618000.0,2016-09-02,-4.08979441974433
C04739000,LG1608024150,-639790.0,2016-08-25,-4.214944347172582
C04739000,LG1608024152,-550000.0,2016-08-25,-3.6992393456222046
C04739000,LG1608024154,-556200.0,2016-08-25,-3.7348487788509868
C04739000,LG1608024246,-618000.0,2016-08-25,-4.08979441974433
C04739000,LG1608024247,-618000.0,2016-08-25,-4.08979441974433
C04739000,LG1608024248,-618000.0,2016-08-25,-4.08979441974433
C04739000,LG1608024440,-449500.0,2016-08-25,-3.1220219198975925
C04739000,LG1608041900,1035980.0,2016-08-26,5.409768543439688
C04739000,LG1702049034,648000.0,2017-03-24,3.1814221072940665
C04739000,LG1702049039,648000.0,2017-03-24,3.1814221072940665
C04739000,LG1703031565,-648000.0,2017-03-24,-4.262098128915856
C04739000,LG1703031567,-648000.0,2017-03-24,-4.262098128915856
C04740000,LG1703028673,172600.0,2017-04-07,3.3150474778530685
C04763000,LG1702044714,181850.0,2017-04-18,3.062820876544347
C04775000,LG1611048686,267120.0,2017-02-14,3.860565938035433
C04789000,LG1605057485,474230.0,2016-06-12,4.334039186308133
C04789000,LG1704043540,536710.0,2017-05-19,5.0283534605800115
C04807000,LG1609072013,70662.0,2017-05-25,3.1773046981249946
C04809000,LG1607038062,372635.0,2016-12-01,3.9198937792993322
C04816000,LG1607037906,340800.0,2016-12-01,4.2970351823642
C04819000,LG1609038183,261397.0,2016-10-08,4.00986839951633
C04820000,LG1607064646,420570.0,2016-10-10,3.891625551090008
C04820000,LG1704047579,411455.0,,3.787551061756586
C04821000,LG1609008599,-274000.0,2016-09-22,-3.4308532836673304
C04821000,LG1609008600,-300000.0,2016-09-22,-3.6978377817994152
C04821000,LG1609008733,-300000.0,2016-09-22,-3.6978377817994152
C04821000,LG1612057606,366000.0,2017-01-18,3.141072824199375
C04821000,LG1701004620,468000.0,2017-02-21,4.188473547640631
C04821000,LG1701041851,469500.0,2017-02-21,4.203876499455943
C04821000,LG1703009120,865000.0,2017-04-26,8.265121461426697
C04821000,LG1703013370,368900.0,2017-04-21,3.170851864375646
C04821000,LG1703050331,361000.0,2017-04-21,3.089729651481666
C04821000,LG1704034273,396000.0,2017-05-19,3.4491318605056267
C04824000,LG1612051658,262413.0,2017-04-22,3.0083790441176035
C04829000,LG1609016423,232500.0,2016-10-09,3.6247300834442218
C04829000,LG1609055793,262060.0,2016-10-09,4.2316137175305935
C04829000,LG1611066415,-108000.0,2017-02-23,-3.3659288274627337
C04829000,LG1611066437,-108000.0,2017-02-23,-3.3659288274627337
C04829000,LG1612018536,220800.0,2017-03-10,3.3845224204262734
C04829000,LG1612037554,225840.0,2017-03-11,3.4879964906493894
C04829000,LG1702006425,232500.0,2017-05-04,3.6247300834442218
C04847000,LG1608002129,351130.0,2016-10-19,3.201144426634133
C04859000,LG1609072390,494950.0,2017-03-22,5.47831880263053
C04859000,LG1610023933,-494950.0,2017-03-22,-6.700398084337561
C04859000,LG1612003108,297220.0,2017-04-10,3.045651169475463
C04872000,LG1703052925,364980.0,2017-05-17,5.635642261773005
C04883000,LG1609071635,192060.0,2016-12-16,3.0793181791395186
C04884000,LG1609049363,452787.0,2017-03-13,3.013499845283351
C04905000,LG1705015818,220938.0,,3.0306328460927836
C04912000,LG1612050584,271650.0,2017-02-25,4.0547858259754666
C04912000,LG1612067712,305200.0,2017-03-13,4.709074302346473
C04912000,LG1701022967,222400.0,2017-03-13,3.09431764531162
C04912000,LG1701038302,254760.0,2017-03-13,3.7253988702107486
C04947000,LG1703054370,237500.0,2017-05-13,3.180509333154895
C04964000,LG1611066018,22800.0,2017-03-14,3.0632168019300394
C04965000,LG1701014229,257500.0,2017-03-09,3.5058976151788372
C04968000,LG1702045062,217139.25,2017-05-04,3.2021109537390657
C04973000,LG1612046629,34000.0,2017-01-03,3.311534662344575
C04977000,LG1611066519,138700.0,2017-03-07,3.363848102054171
C04982000,LG1703044826,16560.0,,3.2475262184712266
C04982000,LG1703068868,20000.0,,4.044230010466895
C04982000,LG1703068870,24900.0,,5.1790697141816535
C04982000,LG1704006112,16280.0,,3.182678235401812
C04982000,LG1704014881,19200.0,,3.8589500588399948
C04982000,LG1704014882,17800.0,,3.5347101434929207
C04982000,LG1704014883,16020.0,,3.1224622511230695
C04982000,LG1704014884,28480.0,,6.008197497712029
C04982000,LG1704014885,16020.0,,3.1224622511230695
C04982000,LG1704014887,26250.0,,5.491729632552047
C04982000,LG1704014888,31500.0,,6.707629315103574
C04982000,LG1704019042,17760.0,,3.525446145911576
C04982000,LG1704045507,18900.0,,3.7894700769799075
C04983000,LG1704032739,1629300.0,2017-05-05,3.823648066881492
C04988000,LG1701027691,38175.0,2017-02-23,3.370955935057726
C04988000,LG1704037084,46930.0,2017-05-31,4.247916550563452
C05002000,LG1703005408,544000.0,2017-05-25,4.067526066155435
C05002000,LG1703056537,474300.0,2017-05-27,3.4270277794943387
C05002000,LG1703058030,428680.0,,3.0078092452406917
C05003000,LG1612062021,199381.0,2017-03-13,3.069703385445848
C05016000,LG1702044492,347000.0,2017-04-11,3.1120721744160416
C05017000,LG1701031307,329880.0,2017-03-07,3.8039684499361988
C05019000,LG1702006912,150820.0,2017-03-15,4.060609807704953
C05019000,LG1702006913,170240.0,2017-03-15,4.628967568228481
C05019000,LG1702022776,117914.0,2017-03-15,3.097562409775643
C05019000,LG1705000940,247409.0,2017-05-26,6.887443367499342
C05020000,LG1701040463,157761.0,2017-05-25,3.208361452266151
C05031000,LG1702023259,248849.0,2017-04-15,3.709533465440155
C05038000,LG1701041562,263524.0,2017-04-18,3.2893741216389913
C05040000,LG1701039669,264380.0,2017-05-08,3.368879790649955
C05047000,LG1703036802,197830.0,2017-05-24,3.325421312830788
C05047000,LG1703066215,184900.0,2017-05-24,3.054278844854026
C05085000,LG1704043767,318090.0,,3.2285575573827536
C05085000,LG1705016176,319400.0,,3.2462946460290474
C05085000,LG1705018637,512989.0,,5.867443694843863
C05103000,LG1705016839,333480.0,,3.356231755302257
C1019ZZZ,LG1601056904,443739.0,2016-03-31,3.4051867491881183
C1019ZZZ,LG1604044914,455471.5,2016-05-27,3.5132281552958595
C1019ZZZ,LG1608061267,609636.0,2016-09-26,4.932887166750951
C1019ZZZ,LG1609061345,578717.5,2016-11-23,4.648167097307764
C1019ZZZ,LG1701018523,484212.0,2017-01-23,3.777891614255121
C1019ZZZ,LG1703013538,449411.0,2017-03-24,3.457418656747727
C1019ZZZ,LG1703038969,622361.0,2017-04-12,5.050068235808782
C1019ZZZ,LG1705005660,612407.5,,4.958409157548104
C1253ZZZ,LG1604039178,1124800.0,2016-05-25,5.446410423914039
C1253ZZZ,LG1606057038,760000.0,2016-11-01,3.3636338832184647
C1253ZZZ,LG1607064684,774800.0,2017-02-14,3.448132492873877
C1253ZZZ,LG1705015442,726036.0,,3.169720992790327
C1311ZZZ,LG1603041846,433400.0,2016-04-14,3.1063220861766676
C1311ZZZ,LG1603042136,567500.0,2016-04-14,4.363246895610381
C1311ZZZ,LG1604032807,433489.0,2016-04-26,3.10715628683319
C1311ZZZ,LG1703012751,517400.0,2017-04-14,3.893657537276085
C1311ZZZ,LG1703012755,589554.0,2017-04-14,4.569959943688316
C2279ZZZ,LG1609038938,210000.0,2016-09-27,4.54717340243307
C2279ZZZ,LG1612022498,158190.0,2016-12-19,3.1671499281958404
C2307ZZZ,LG1601009103,1135834.0,2016-02-23,4.128720760372112
C2307ZZZ,LG1608052086,1168309.4,2016-10-08,4.269990725891445
C2307ZZZ,LG1609038859,1254169.52,2016-11-02,4.643487470870281
C2375ZZZ,LG1606058402,198220.0,2016-07-25,3.0972570483785677
C2375ZZZ,LG1607058013,318466.0,2016-08-30,5.487848512506806
C2375ZZZ,LG1607058016,239074.0,2016-08-30,3.909468878090118
C2375ZZZ,LG1612015793,210744.0,2017-01-17,3.346244686193897
C2383ZZZ,LG1603030439,272500.0,2016-04-15,3.6389246173647125
C2762ZZZ,LG1602027802,795044.0,2016-04-18,4.010301483566445
C2762ZZZ,LG1608025581,768636.9600000001,2016-09-22,3.850739456420662
C2762ZZZ,LG1608046637,755044.0,2016-09-22,3.7686052886944954
C2762ZZZ,LG1609020987,686283.0,2016-10-17,3.3531234873047415
C2762ZZZ,LG1611039461,-527522.0,2017-02-28,-3.9811777581089385
C2762ZZZ,LG1612030355,-457522.0,2017-02-28,-3.558209417083026
C2764ZZZ,LG1604043270,485630.0,2016-05-09,3.032628338019333
C2764ZZZ,LG1609038553,667183.0,2016-10-27,4.473907431097938
C2764ZZZ,LG1701014927,833045.0,2017-01-20,5.7906217400666895
C2939ZZZ,LG1604066096,609507.06,2016-06-27,4.210163293065537
C2939ZZZ,LG1704036272,478513.19999999995,,3.080849477078458
C2959ZZZ,LG1602012929,917833.44,2016-06-24,4.32379086636285
C2959ZZZ,LG1611055260,-510000.0,,-3.4113801742180905
C2997ZZZ,LG1601013460,257866.32,2016-03-26,3.1089693292557388
C3031ZZZ,LG1608061449,204057.0,2016-10-21,3.0092076782526704
C3642ZZZ,LG1608036106,13130.0,2016-08-26,4.2918781007114495
C3650ZZZ,LG1603076530,422250.0,,17.622137952528405
C3650ZZZ,LG1701024718,78400.0,2017-04-14,3.036604847356495
C3651ZZZ,LG1601013427,100500.0,2016-01-22,9.47230936049098
C3729ZZZ,LG1604051239,425429.64,2016-08-30,4.034491903217974
C3729ZZZ,LG1605058401,370384.96,2016-08-30,3.375207803358241
C3890ZZZ,LG1609048830,390902.5,2017-01-13,4.875759866279524
C4616ZZZ,LG1601026533,580377.2,2016-03-11,4.260486673804685
C4616ZZZ,LG1701001865,434344.88,2017-02-20,3.0148641577538475
C4876ZZZ,LG1603039574,695800.0,2016-05-17,5.0529374285851985
C4876ZZZ,LG1606056218,512000.0,2016-08-25,3.490025238047044
C4900ZZZ,LG1608057218,1035052.5,2016-10-21,5.67518509144038
C4965ZZZ,LG1603037357,729073.7999999999,2016-06-14,3.4629761934938856
C4965ZZZ,LG1703052341,739592.56,2017-04-25,3.5253641711226917
C5106ZZZ,LG1608006308,420961.0,2016-10-08,3.229689725715297
C5106ZZZ,LG1703031563,-298761.0,,-3.7719455948492677
C5344ZZZ,LG1612012128,210884.9,2017-02-27,3.442075423065502
C5437ZZZ,LG1601018536,339771.96,2016-05-30,3.389678027714044
C5437ZZZ,LG1601050210,375762.2,2016-04-22,3.8152327073809333
C5437ZZZ,LG1608067786,348388.80000000005,2016-12-22,3.49156500001378
C5561ZZZ,LG1612064478,1333868.6400000001,2017-02-28,3.4000280766495337
C5561ZZZ,LG1703021932,2058849.0,2017-05-17,5.567701660038511
C5561ZZZ,LG1703064832,2838849.0,,7.8998826242833955
C5767ZZZ,LG1603058637,177000.0,2016-05-13,3.2052183349757697
C5767ZZZ,LG1612037346,173400.0,2017-03-27,3.1215419626112375
C5831ZZZ,LG1608049162,89728.5,2016-09-22,3.473105887686858
C5923ZZZ,LG1608049160,384379.06,2016-10-17,5.3404374934928125
C6050ZZZ,LG1608036526,452895.9,2016-09-29,3.178514918001073
C6166ZZZ,LG1606049731,479500.0,2016-06-30,3.7213674581773653
C6246ZZZ,LG1601024268,843860.0,2016-01-26,5.282539492487423
C6246ZZZ,LG1603012074,588400.0,2016-04-22,3.4449531148294397
C6246ZZZ,LG1603012097,552240.0,2016-04-22,3.184845374219901
C6246ZZZ,LG1603012542,711600.0,2016-05-27,4.331160903631849
C6246ZZZ,LG1605032420,536300.0,2016-05-27,3.0701850482985504
C6246ZZZ,LG1701028317,633400.0,2017-03-16,3.7686491415835666
C6323ZZZ,LG1601045640,939044.0,2016-04-25,4.909850328263484
C6323ZZZ,LG1603070653,685004.4,2016-08-04,3.4226578301452997
C6323ZZZ,LG1610015730,705647.74,2016-12-12,3.5435075731936396
C6324ZZZ,LG1601033918,802000.0,2016-05-25,3.2929921217363276
C6361ZZZ,LG1601010315,682530.8,2016-02-26,3.738466049024447
C6612ZZZ,LG1611051742,701287.58,2017-02-23,4.165171236003088
C6612ZZZ,LG1704048843,679103.0,,4.010121842017029
C6752ZZZ,LG1601022816,389591.48,2016-02-24,3.0854287950561647
C6752ZZZ,LG1602035572,466650.3,2016-04-20,3.893712436642858
C6752ZZZ,LG1603037510,429182.33999999997,2016-04-25,3.500704353316062
C6752ZZZ,LG1608061027,448265.4,2016-10-17,3.700869957064178
C6816ZZZ,LG1601016734,1449088.0,2016-04-21,7.409327193327132
C6816ZZZ,LG1601016737,717451.18,2016-04-21,3.266217966689877
C6816ZZZ,LG1603045143,679956.4,2016-08-19,3.053892719077634
C6816ZZZ,LG1608052298,751787.4,2016-10-20,3.4606569369563633
C6816ZZZ,LG1608056853,878856.1799999999,2016-11-17,4.180221371719965
C6875ZZZ,LG1703061301,378670.0,2017-05-20,3.1735219129809353
C6923ZZZ,LG1612069294,394217.60000000003,2017-03-20,3.2090219203284476
C6955ZZZ,LG1612032553,-277522.0,2017-03-14,-4.3540681015431835
C6989ZZZ,LG1603029580,697188.0,2016-03-24,3.1426780151727502
C6989ZZZ,LG1608034465,831283.0,2016-08-29,3.8537927796690097
C6989ZZZ,LG1609071820,896846.4,2017-03-03,4.201479880236325
C6989ZZZ,LG1609071910,797522.0,2016-12-09,3.674755935907809
C6989ZZZ,LG1610029377,-478513.2,2017-03-03,-3.0921441777201233
C6989ZZZ,LG1610045957,-576859.8,2016-10-28,-3.6136827831715417
C6989ZZZ,LG1611019815,-797522.0,2016-12-09,-4.783869206127107
C6989ZZZ,LG1701010991,686283.0,2017-02-13,3.0848480699336904
C6989ZZZ,LG1705025733,1304557.2000000002,,6.363597554456704
C6996ZZZ,LG1603047050,817800.0,2016-05-26,4.334240060579503
C6996ZZZ,LG1702033662,612680.0,2017-03-07,3.011465072193589
C6996ZZZ,LG1703050343,612992.0,2017-04-24,3.013477093431774
C7422ZZZ,LG1608050623,599465.0,2016-09-20,4.079972674807696
C7422ZZZ,LG1612023120,512650.0,2016-12-26,3.343486033746333
C7533ZZZ,LG1603004315,310286.6,2016-04-29,3.2431358930097476
C7729ZZZ,LG1611036526,230000.0,2017-05-05,4.055007129567805
C8119ZZZ,LG1702038928,1058813.8,2017-04-28,3.9240167335549527
C8133ZZZ,LG1607064837,352500.0,2016-09-07,3.0131136397067784
C8312ZZZ,LG1512056805,546026.3999999999,2016-03-23,3.9317841269890614
C8312ZZZ,LG1611045735,510600.74,2017-01-20,3.6052221663859774
C8382ZZZ,LG1701016485,360235.0,2017-02-23,4.534252186626176
C8383ZZZ,LG1601005835,347000.0,2016-01-11,3.4977987051746484
C8383ZZZ,LG1603076715,320000.0,2016-04-28,3.160549660856559
C8383ZZZ,LG1701036625,333660.0,2017-03-13,3.331172695870822
C8383ZZZ,LG1702044639,432000.0,2017-03-13,4.559508659509374
C8383ZZZ,LG1703020855,327600.0,2017-03-24,3.2554790214794282
C8456ZZZ,LG1608048063,479800.0,2016-08-26,3.8248861959637717
C8456ZZZ,LG1702041362,539840.0,2017-04-06,4.407550238019668
C8601ZZZ,LG1602030649,462000.0,2016-06-28,4.804343684046256
C8601ZZZ,LG1702046748,378500.0,2017-03-28,3.8027529853323654
C8601ZZZ,LG1703031569,-199200.0,2017-05-16,-3.126815237985175
C8601ZZZ,LG1703033811,346669.0,2017-03-29,3.42093701490408
C8653ZZZ,LG1601050890,489930.0,2016-03-23,3.0600967279407936
C8807ZZZ,LG1601009606,1114444.0,2016-02-26,3.0832538343686884
C8807ZZZ,LG1603055266,1114444.0,2016-04-25,3.0832538343686884
C8807ZZZ,LG1606047401,1411620.4,2016-08-30,4.1142632837457604
C8807ZZZ,LG1608052310,1179177.0,2016-09-29,3.3078353781471517
C8807ZZZ,LG1703063012,-774444.0,2017-04-14,-3.469962964862202
C8859ZZZ,LG1611024160,535539.6,2017-01-21,4.119446875126665
C8931ZZZ,LG1601001245,762787.0,2016-02-22,3.711205413392636
C8931ZZZ,LG1601051764,786320.0,2016-02-26,3.8430233752924936
C8931ZZZ,LG1608069703,638564.0,2016-09-18,3.0153815625837304
C8931ZZZ,LG1611065598,929010.0,2016-12-12,4.642288449167081
C8931ZZZ,LG1701006643,775409.0,2017-03-17,3.7819063998839466
C8931ZZZ,LG1701013925,958875.0,2017-02-10,4.809574533905076
C8931ZZZ,LG1703061968,865800.0,2017-05-25,4.288223375793946
C8931ZZZ,LG1703061969,866400.0,2017-05-25,4.291584221293453
C8931ZZZ,LG1703061971,1612650.0,2017-05-08,8.471635811306141
C8931ZZZ,LG1704046173,-497900.0,2017-05-08,-3.350418303670447
C8931ZZZ,LG1704046174,-746850.0,2017-05-08,-4.744889115507846
C8931ZZZ,LG1705009465,-497900.0,2017-05-25,-3.350418303670447
C8931ZZZ,LG1705009491,-478200.0,2017-05-25,-3.240070543103278
C9263ZZZ,LG1703011776,77874.0,2017-04-18,3.5491585037489393
C9305ZZZ,LG1601031843,698778.6,2016-02-24,6.947332718638815
C9305ZZZ,LG1608044086,595952.06,2016-09-28,5.7865967609087265
C9618ZZZ,LG1601009288,804490.0,2016-03-12,7.0303340692092515
C9618ZZZ,LG1601009327,587975.0,2016-03-28,5.018228790053589
C9618ZZZ,LG1601009609,376220.0,2016-03-28,3.0503588808666637
C9618ZZZ,LG1601009615,461620.0,2016-03-28,3.8439934597175216
C9618ZZZ,LG1601009878,392140.0,2016-04-13,3.1983057484931936
C9618ZZZ,LG1601009999,399100.0,2016-04-13,3.2629860373550432
C9618ZZZ,LG1601010011,385720.0,2016-04-13,3.138643757905108
C9618ZZZ,LG1601010402,398620.0,2016-04-13,3.258525327778364
C9618ZZZ,LG1601010403,402080.0,2016-04-13,3.290679609310261
C9618ZZZ,LG1601013312,378840.0,2016-04-13,3.0747069206393713
C9618ZZZ,LG1601013314,439200.0,2016-04-13,3.635641149906793
C9618ZZZ,LG1601016348,378840.0,2016-04-13,3.0747069206393713
C9618ZZZ,LG1601022961,455820.0,2016-04-13,3.7900932189993135
C9618ZZZ,LG1601032413,393788.0,2016-04-29,3.213620851373126
C9618ZZZ,LG1601051682,501880.0,2016-04-29,4.218135475461498
C9618ZZZ,LG1602006108,396660.0,2016-03-28,3.24031076367359
C9618ZZZ,LG1602006237,392560.0,2016-03-28,3.202208869372788
C9618ZZZ,LG1602012548,461100.0,2016-04-29,3.839161024342786
C9618ZZZ,LG1602016517,449000.0,2016-04-29,3.7267139704306618
C9618ZZZ,LG1602016528,413600.0,2016-04-29,3.3977366391505637
C9618ZZZ,LG1602028030,494500.0,2016-05-16,4.149552065720053
C9618ZZZ,LG1603024008,419600.0,2016-05-16,3.453495508859055
C9618ZZZ,LG1603024685,493480.0,2016-05-16,4.14007305786961
C9618ZZZ,LG1603037764,641360.0,2016-06-01,5.51434333328489
C9618ZZZ,LG1603053588,419600.0,2016-06-01,3.453495508859055
C9618ZZZ,LG1603064262,517120.0,2016-06-01,4.359763004521065
